,input,answer,predict,bleu
344,あたら何か仕事がをしたいということで登録をしておりまして,あはい,あっそーだったんですねー,9.131636456386033e-78
345,あたら何か仕事がをしたいということで登録をしておりまして,あ登録されたんですね,あっそーだったんですねー,9.131636456386033e-78
346,あたら何か仕事がをしたいということで登録をしておりまして,あっそーなんですねー,あっそーだったんですねー,9.131636456386033e-78
347,あたることもありましたけれども、,えー,あはえええ,1.2882297539194154e-231
348,あたることもありましたけれども、,わぁ,あはえええ,1.2882297539194154e-231
349,あたることもありましたけれども、,ええ,あはえええ,1.2882297539194154e-231
350,あたることもありましたけれども、,ああああええええ,あはえええ,1.2882297539194154e-231
351,あたることもありましたけれども、百メートル,あー危ない,あ,0.0
352,あたることもありましたけれども、百メートル,それはちょっと,あ,0.0
353,あたるんですけれども,はーはいはいはい,はいええ,1.5319719891192393e-231
354,あたるんですけれども,ああはい,はいええ,1.5319719891192393e-231
355,あっ,おー,家系場所がありますよね,1.1200407237786664e-231
356,あっ,あ今しょうが,家系場所がありますよね,1.1200407237786664e-231
357,あっえー,うんうんありました,いっぱいありますか,1.0032743411283238e-231
358,あっえー自宅は,小学生はい,がありますもんね,0.0
359,あっえー自宅はあー小学校のあー生まれたところは,生まれたところは,うふっわー,0.0
360,あっそれはちょっと大きすぎますねちいちゃい頃ですねちいちゃい,あはははっは,あはは,6.2705618118895185e-78
361,あって,あええ,長男ありますかも,0.0
362,あっもう出たら若松町方面にあのー出口出るんだなっと思ってそいで左に行ってそれからあのー,あはは,あははっ,1.254338396921439e-154
363,あっもう出たら若松町方面にあのー出口出るんだなっと思ってそいで左に行ってそれからあのー,はいあはっはい,あははっ,1.254338396921439e-154
364,あっ行くわよっていう,あー,は,0.0
365,あっ行くわよっていう返事を,あ,は,1.821831989445342e-231
366,あっ行くわよっていう返事を,あははは,は,1.821831989445342e-231
367,あっ行くわよっていう返事を,はーそうなんですね,は,1.821831989445342e-231
368,あっ行くわよっていう返事をいただいたので,あーあそうなんですね,あっそうなんですねー,0.5081327481546147
369,あと,塗り絵ゴム飛び缶蹴り,合格山形山形合格広い有意義技術めぐりほっとごっこお子様どうですか,0.0
370,あと,あとは,合格山形山形合格広い有意義技術めぐりほっとごっこお子様どうですか,0.0
371,あとあー,ほかにも趣味が,半紙それと一大万しんあっ,0.0
372,あとなんせイギリスの子供と,そうですね,ですね,0.0
373,あとなんせイギリスの子供と,そうですね,ですね,0.0
374,あとなんせイギリスの子供と,あっ,ですね,0.0
375,あとなんせイギリスの子供と会える,そうですね,あっ,0.0
376,あとなんせイギリスの子供と会える,あーはいはい,あっ,0.0
377,あとなんせイギリスの子供と会える,そーですね,あっ,0.0
378,あとなんせイギリスの子供と会えることが,楽しみですね,そうですね,1.821831989445342e-231
379,あとなんせイギリスの子供と会えることが,あーあ,そうですね,1.821831989445342e-231
380,あとなんせイギリスの子供と会えることが,ええ,そうですね,1.821831989445342e-231
381,あとなんせイギリスの子供と会えることが,楽しみですねー,そうですね,1.821831989445342e-231
382,あとなんせイギリスの子供と会えることが,あそうですねそうですね,そうですね,1.821831989445342e-231
383,あとなんせイギリスの子供と会えることが,そうですね,そうですね,1.821831989445342e-231
384,あとは,あとは,葬式ホテル鮮明川凍ら仕切り描きさあすか感じ,0.0
385,あとは,へえ,葬式ホテル鮮明川凍ら仕切り描きさあすか感じ,0.0
386,あとは,あとは,葬式ホテル鮮明川凍ら仕切り描きさあすか感じ,0.0
387,あとは,あとは,葬式ホテル鮮明川凍ら仕切り描きさあすか感じ,0.0
388,あとは,うーん,葬式ホテル鮮明川凍ら仕切り描きさあすか感じ,0.0
389,あとは,あとは,葬式ホテル鮮明川凍ら仕切り描きさあすか感じ,0.0
390,あとは,あとは,葬式ホテル鮮明川凍ら仕切り描きさあすか感じ,0.0
391,あとは,そういううーん,葬式ホテル鮮明川凍ら仕切り描きさあすか感じ,0.0
392,あとは,あとははいどうでしょうか,葬式ホテル鮮明川凍ら仕切り描きさあすか感じ,0.0
393,あとは,あとは,葬式ホテル鮮明川凍ら仕切り描きさあすか感じ,0.0
394,あとは,凄いですね,葬式ホテル鮮明川凍ら仕切り描きさあすか感じ,0.0
395,あとは,いい運動になりますよ,葬式ホテル鮮明川凍ら仕切り描きさあすか感じ,0.0
396,あとは,そうなんですねうん,葬式ホテル鮮明川凍ら仕切り描きさあすか感じ,0.0
397,あとは,ちょっと時間を潰して,葬式ホテル鮮明川凍ら仕切り描きさあすか感じ,0.0
398,あとは,はいあとはどうでしょうか,葬式ホテル鮮明川凍ら仕切り描きさあすか感じ,0.0
399,あとはあの大学を卒業してからですね,ああ,うんそうか,0.0
400,あとはあー左上から,左上から右下に,八年下始めたんですね,1.0832677820940877e-231
401,あとはあー左上から右下に向けて斜めいっぱいにね,うんあ,えええええ,0.0
402,あとはお友達と,あとは,一つなんんふふふあれそれから違いますふふふへへへへへ,0.0
403,あとはお友達とお食事会に,ああ,あ,0.0
404,あとはお友達とお食事会に行く,あ食事会,あはい,1.821831989445342e-231
405,あとはお友達とお食事会に行く,あ,あはい,1.821831989445342e-231
406,あとはお友達とお食事会に行く,いいですねー,あはい,1.821831989445342e-231
407,あとはお友達とお食事会に行く,あーはいはい,あはい,1.821831989445342e-231
408,あとはお友達とお食事会に行くそれから,あお食事ですね,あはいはい,1.254338396921439e-154
409,あとはお友達とお食事会に行くそれから,あーはいはいうん,あはいはい,1.254338396921439e-154
410,あとはお友達とお食事会に行くそれから,楽しいですよねうんうん,あはいはい,1.254338396921439e-154
411,あとはお友達とお食事会に行くそれから,あっはい,あはいはい,1.254338396921439e-154
412,あとはお友達とお食事会に行くそれからえーと旅行ですね,あーいいですねー,あ,1.821831989445342e-231
413,あとはお友達とお食事会に行くそれからえーと旅行ですね,あ,あ,1.821831989445342e-231
414,あとはお友達とお食事会に行くそれからえーと旅行ですね,はいあ,あ,1.821831989445342e-231
415,あとはお友達とお食事会に行くそれからえーと旅行ですね,うーんはいはいはい,あ,1.821831989445342e-231
