,input,answer,predict
270,"葬儀 の あいだ じゅう それ から 食事 中 終わっ て から も わたくし の あと ばっかり つい て 初めて 会っ た の に も かかわら ず 
","_えー うーん 
","あー 
"
271,"し ま しよう と は 
","_へー 
","あー 
"
272,"楽しみ でし た 
","_はー そう な ん です ねー 
","あ そう な ん です か 
"
273,"多 趣味 って いう か 色んな こと で あの 時間 が あれ ば 何 で も できる と 思っ て いつ で も 今年 は 何 を 
","_そう か 
","あー 
"
274,"私 が 手術 は 怖い と いっ たら 
","_あー はい 
","あー そう な ん です か 
"
275,"復活 し た 両国 の 花火 も 見え と 
","_花火 も です か 
","あ はい 
"
276,"手 で 
","_わー 
","あー はい 
"
277,"えー 意外 と まー まー と いう 字 が ね まとも に 描け た ん で 
","_あー そう な ん です か 
","あー そう な ん です か 
"
278,"し て 
","_それ は 嬉しい 
","あ そう な ん です ね 
"
279,"内緒 で 持っ て 来 た ん だ から 
","_あはははは 
","あー 
"
280,"今 の わたくし の 心情 で ござい ます 
","_あー そうそう です ね 
","あー そう な ん です ね 
"
281,"編み物 も 肩 が 張る から 段々 し なく なっ て 
","_あー 肩こり に ええ うーん 
","あー そう な ん です か 
"
282,"えー 
","_D V D 借り て うん うん 
","そう です か 
"
283,"あんまり 来 て ほしく なかっ た と いう 
","_えー 
","あー 
"
284,"2 年 で 辞め まし て 
","_ええ あ はい 
","あー そう な ん です か 
"
285,"まー なんて いう か に ん 人生 って 時々 こう ビュー って 自分 の 思っ て いる 以上 に 成果 が 出 ちゃう よう な とき 
","_あー あり ます ね 
","あー そう な ん です ね 
"
286,"それ で 私 だっ たら 彼女 たち は 私 の こと を 思っ て どう いう 風 に 考える か なー って 
","_あっ はー 
","あ そう な ん です ね 
"
287,"今 し たい って いう こと は 
","_はい どう でしょう か 
","あー そう な ん です か 
"
288,"えーと 趣味 と いえる の か どう か 
","_あ 
","はい あー そう な ん です ね 
"
289,"ひち がつ の こと でし た 
","_そう です か 
","あー そう な ん です か 
"
290,"青い 墨 と 書い て 青墨 と 
","_えー 
","あー 
"
291,"ぱーっ て いう の か な そう いう 遊び を し まし た お 金 の かかる こと は 本当 に し なかっ た と 思い ます 
","_あ そう だっ た ん です ね 
","あー そう な ん です か 
"
292,"と か ね 
","_は かい 若い です ね うん 
","あ 
"
293,"出来る だけ 早い 
","_長年 の 夢 な ん です ね それ が 
","そう です か 
"
294,"孫 二人 と それ から ワン ちゃん 二 匹 で その 世話 で もう 追わ れ て 
","_確か に そう です ね 
","あ そう な ん です ね 
"
295,"あのー ない です ね 今 の 
","_あ 
","あー そう な ん です か 
"
296,"その めんこ に 役者 の 絵 が 描い て あっ て ね 
","_あ うーん 
","あー そう な ん です か 
"
297,"なん か 今日 は すい ませ ん 道 に ちょっと まお 迷っ て しまっ て 
","_えー あー うーん 仕方ない です よ ね 
","あー そう な ん です か 
"
298,"えーと そう です ね あのー 外 で は あのー ゴム 飛び って いう ん で 
","_うーん 
","あー そう な ん です ね 
"
299,"えー 感謝 さ れ 褒め られ た こと が 嬉しかっ た 
","_そー です ねー 
","あー そう な ん です か 
"
300,"飛行 機 の 絵 ばっかり 描い て い まし た 
","_あー 
","あー そう な ん です か 
"
301,"入り まし た 
","_あ そう な ん です ね 
","あ はい 
"
302,"向こう の 歴史 紀元 前 の 
","_はい はい そー です よ ねー 
","あ そう な ん です か 
"
303,"えー 
","_えっ 
","そう です か 
"
304,"えー 妻 と の おー 出会っ た とき が 一番 嬉しかっ た こと です 
","_あ そう です か 
","あー そう な ん です ね 
"
305,"あの 
","_あっ 
","あ 
"
306,"それ から 
","_ああ 
","あ そう です か 
"
307,"女性 の 耳飾り を 作っ たり 指輪 
","_あ 
","あー はい はい はい はい 
"
308,"えー 
","_暑い です ね 
","そう です か 
"
309,"救急 車 で 運ば れ まし て 急 に 倒れ て 
","_あ やー 
","あ そう な ん です か 
"
310,"渋谷 区 初台 に 住ん で ます 
","_あっ 初台 です か 
","あー はい はい 
"
311,"絵 を 習わし て くれ た ん です ね 
","_あ はい 
","あー そう な ん です ね 
"
312,"遅れ て は いけ ない と 思い まし た の で 
","_あ はい 
","あ はい 
"
313,"読ん で おり ます 
","_私 も たまに そう し ます 
","あ はい 
"
314,"色々 と 病気 を し まし た の で 
","_はー そう だっ た ん です ね 
","あー はい はい 
"
315,"そ し たら もう どんぴしゃり で 
","_うん うん あー 
","あー 
"
316,"全く に あの 突然 に そんな 贈っ て き て もらっ て まー なんて まー 嬉しい って いう より 悪い って いう 方 が 先 に 立ち まし た けど で も 本当 に 嬉しかっ た です ありがたく 思い まし た 
","_うん あ そう だっ た ん です ね 
","あー そう な ん です か 
"
317,"じゃ ない でしょう か 
","_ふふっ そう です ね 
","あー そう な ん です ね 
"
318,"色んな 戦争 の 真っ 最中 でし た から 
","_戦争 の 真っ 最中 だっ た ん です ね 
","あ そう な ん です ね 
"
319,"ジパンシー さん の 
","_あー そこ まで ね 
","あー はい 
"
320,"友達 に は 嫌わ れ たく あり ませ ん から そのー 病気 の お 話し も いっしょ ん なっ て お 話 は し ます けど も とっても それ は 何 だ か 同い年 な だけ に つらい よう な こと も あり ます が 
","_そう です ね 
","あー 
"
321,"えー 楽しかっ た です ね 
","_そう な ん です ね ええ ええ 
","あー そう な ん です ね 
"
322,"ほとんど が あの 釣り が 多かっ た です 子供 の 頃 は 
","_いい です ね 釣り も ね ー うーん 
","あ はい 
"
323,"それ で 娘 は 子供 が 産まれ なかっ た ん です が 
","_まー 
","あー そう な ん です か 
"
324,"女医 さん に なり たかっ た です 
","_獣医 さん です か 
","あー そう な ん です か 
"
325,"この 曜日 に 来 た の と 思っ て 
","_えー へー 
","あ そう な ん です か 
"
326,"あのー タマ を ね あのー ボール を 手 で 打つ ん です ね 
","_あ 
","あ はい 
"
327,"当時 は 
","_軍人 えー えー 
","うーん 
"
328,"ず ー 前日 まで 毎日 お 見舞い に 来 て くれ まし た 
","_はあ 
","あー そう な ん です か 
"
329,"一番 楽しかっ た 嬉しかっ た こと と 
","_素晴らしい こと です ね 
","はい 
"
330,"お 料理 屋 さん に なり たかっ た ん です けど 
","_あー そう だっ た ん です か 
","あ はい 
"
331,"プラスチック の 販売 に 入り まし た 
","_販売 さ れ た ん です ね 
","あ 
"
332,"大 掃除 と それ から 
","_それ 私 も やっ て もらい たい です 
","あ そう な ん です ね 
"
333,"色んな こと を し まし た で 私 は おてんば でし た の で 
","_ええ ええ あー 
","あ そう な ん です か 
"
334,"えー その サークル の 発表 会 が 三 月 に あり ます それ を 
","_あ はい 
","あ 
"
335,"孫 ちゃん たち に 教える 関係 で 少し また やり 始め た と か 
","_えー 凄い 
","あー そう な ん です か 
"
336,"4 0 代 の 終わり から 現在 まで えー やっ て ます 
","_あー はい はい 
","あ そう な ん です か 
"
337,"で 東京 の おー ま 丸の内 で 某 おー 会社 の 試験 を 受け に 行か ざる を 得 なかっ た 
","_あー 重なっ て しまっ て 
","あー そう な ん です か 
"
338,"庸 軒 流 と いい ます 
","_庸 軒 流 初めて 聞き まし た 
","あ はい 
"
339,"あまり に も 小さかっ た から ただただ そう 思っ て た だけ で 
","_あー そう です よ ね 
","あー そう な ん です ね 
"
340,"それ が 我々 の あのー よく やっ た 遊び です 以上 です 
","_うん あ はい わかり まし た うん はい 
","あー そう な ん です か 
"
341,"そう いう 
","_あ 
","あ そう です か 
"
342,"面白 さ を 味わっ て この 
","_作品 も できる し 
","あー 
"
343,"に なり ます か 
","_ねー ずーっと 続け てらっしゃっ て 
","あ はい 
"
344,"あー クラス に 入れ た と いう 
","_わー 
","あー 
"
345,"こと を 実際 に 
","_行き たい 
","はい はい 
"
346,"二十 五 年 か そん くらい その 方 入会 し て 二十 年 と か いっ て まし た ね なん で その 
","_うーん 
","あー そう な ん です ね 
"
347,"んー たまに 会っ て ランチ 程度 の もの です けれど も 
","_あ ランチ も いい です ね 
","あー そう な ん です ね 
"
348,"えー そんな ふう に えー 強く うー 
","_そう です ね 
","あー そう な ん です か 
"
349,"できる だけ 新しい ね 
","_ええ 
","あー そう な ん です ね 
"
350,"魚 を 追い込む 方法 を 考える と か 
","_はー あー そう な ん です ね 
","あー そう な ん です ね 
"
351,"えー 月 に 一二 回 は ゴルフ 場 に 行っ て しかも 
","_そう な ん です ね 
","あー そう な ん です ね 
"
352,"で も 母 の 日 って 年齢 関係 なく 
","_あり ませ ん よ ね 
","あー そう な ん です ね 
"
353,"ず ー 前日 まで 毎日 お 見舞い に 来 て くれ まし た 
","_あー そう でし た か ー ええ 
","あー そう な ん です か 
"
354,"それ で えー そう いう 子供 達 を 教え て あげ たい と 
","_うーん 
","うーん 
"
355,"かっ た と 思い ます その ちっちゃい 
","_はー 凄い です ね 
","あー そう な ん です ね 
"
356,"たまたま また 病気 を し て しまっ て 
","_あー そう です か 
","あー 
"
357,"年配 の かた を 6 0 歳 以上 です か ね 
","_あ はい 
","あ はい 
"
358,"息子 の ほう は 
","_へえ 
","あ そう な ん です か 
"
359,"先週 の 金曜 日 あー 土曜 日 に な 土曜 日 に です ね それ で は そこ に 車 で 連れ てく から 行き ましょう と 
","_えー わざわざ 
","あー 
"
